"bague","autre_bague","espece","sexe","age_capture","age_current","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure","nb_of","nb_cog"
"10174201",,"bleue",,"poussin",1,"mos","mos_45","non",2,"26/06/2025",0,0
"10174202","M65","charbo","M","juvénile",2,"rou",,"non",1,"30/06/2025",0,0
"10174301",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174302",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174303",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174304",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174305",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174306",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174307",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174308",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174309",,"bleue",,"poussin",1,"rou","rou_43","non",1,"13/05/2025",0,0
"10174310",,"bleue",,"poussin",1,"rou","rou_27","non",1,"13/05/2025",0,0
"10174311",,"bleue",,"poussin",1,"rou","rou_27","non",1,"13/05/2025",0,0
"10174312",,"bleue",,"poussin",1,"rou","rou_27","non",2,"20/05/2025",0,0
"10174313",,"bleue",,"poussin",1,"rou","rou_27","non",1,"13/05/2025",0,0
"10174314",,"bleue",,"poussin",1,"rou","rou_27","non",1,"13/05/2025",0,0
"10174315",,"bleue",,"poussin",1,"rou","rou_27","non",2,"20/05/2025",0,0
"10174316",,"bleue",,"poussin",1,"rou","rou_27","non",1,"13/05/2025",0,0
"10174317",,"bleue",,"poussin",1,"rou","rou_27","non",2,"20/05/2025",0,0
"10174318",,"bleue",,"poussin",1,"rou","rou_27","non",2,"20/05/2025",0,0
"10174319",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174320",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174321",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174322",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174323",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174324",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174325",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174326",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174327",,"bleue",,"poussin",1,"rou","rou_318","non",1,"14/05/2025",0,0
"10174328",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174329",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174330",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174331",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174332",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174333",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174334",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174335",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174336",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174337",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174338",,"bleue",,"poussin",1,"rou","rou_317","non",1,"14/05/2025",0,0
"10174339",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174340",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174341",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174342",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174343",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174344",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174345",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174346",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174347",,"bleue",,"poussin",1,"rou","rou_369","non",1,"14/05/2025",0,0
"10174348",,"bleue",,"poussin",1,"rou","rou_65","non",1,"14/05/2025",0,0
"10174349",,"bleue",,"poussin",1,"rou","rou_65","non",1,"14/05/2025",0,0
"10174350",,"bleue",,"poussin",1,"rou","rou_65","non",1,"14/05/2025",0,0
"10174351",,"bleue",,"poussin",1,"rou","rou_65","non",1,"14/05/2025",0,0
"10174352",,"bleue",,"poussin",1,"rou","rou_65","non",1,"14/05/2025",0,0
"10174353",,"bleue",,"poussin",1,"rou","rou_65","non",1,"14/05/2025",0,0
"10174354",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174355",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174356",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174357",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174358",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174359",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174360",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174361",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174362",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174363",,"bleue",,"poussin",1,"rou","rou_315","non",1,"15/05/2025",0,0
"10174364",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174365",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174366",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174367",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174368",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174369",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174370",,"bleue",,"poussin",1,"rou","rou_3","non",1,"15/05/2025",0,0
"10174371",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174372",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174373",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174374",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174375",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174376",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174377",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174378",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174379",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174380",,"bleue",,"poussin",1,"rou","rou_24","non",1,"15/05/2025",0,0
"10174381",,"bleue",,"poussin",1,"rou","rou_47","non",2,"23/05/2025",0,0
"10174382",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174383",,"bleue",,"poussin",1,"rou","rou_47","non",2,"23/05/2025",0,0
"10174384",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174385",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174386",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174387",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174388",,"bleue",,"poussin",1,"rou","rou_47","non",2,"23/05/2025",0,0
"10174389",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174390",,"bleue",,"poussin",1,"rou","rou_47","non",1,"16/05/2025",0,0
"10174391",,"bleue",,"poussin",1,"rou","rou_13","non",1,"16/05/2025",0,0
"10174392",,"bleue",,"poussin",1,"rou","rou_13","non",1,"16/05/2025",0,0
"10174393",,"bleue",,"poussin",1,"rou","rou_13","non",1,"16/05/2025",0,0
"10174394",,"bleue",,"poussin",1,"rou","rou_13","non",1,"16/05/2025",0,0
"10174395",,"bleue",,"poussin",1,"rou","rou_13","non",1,"16/05/2025",0,0
"10174396",,"bleue",,"poussin",1,"rou","rou_13","non",1,"16/05/2025",0,0
"10174397",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174398",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174399",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174400",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174401",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174402",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174403",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174404",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174405",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174406",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174407",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174408",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174409",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174410",,"bleue",,"poussin",1,"rou","rou_201","non",1,"13/05/2025",0,0
"10174411",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174412",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174413",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174414",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174415",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174416",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174417",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174418",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174419",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174420",,"bleue",,"poussin",1,"rou","rou_83","non",1,"13/05/2025",0,0
"10174421",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174422",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174423",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174424",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174425",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174426",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174427",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174428",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174429",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174430",,"bleue",,"poussin",1,"rou","rou_178","non",1,"13/05/2025",0,0
"10174431",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174432",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174433",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174434",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174435",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174436",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174437",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174438",,"bleue",,"poussin",1,"rou","rou_67","non",1,"14/05/2025",0,0
"10174439",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174440",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174441",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174442",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174443",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174444",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174445",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174446",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174447",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174448",,"bleue",,"poussin",1,"rou","rou_75","non",1,"16/05/2025",0,0
"10174449",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174450",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174451",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174452",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174453",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174454",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174455",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174456",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174457",,"bleue",,"poussin",1,"rou","rou_307","non",1,"14/05/2025",0,0
"10174458",,"bleue",,"poussin",1,"rou","rou_233","non",2,"21/05/2025",0,0
"10174459",,"bleue",,"poussin",1,"rou","rou_233","non",2,"21/05/2025",0,0
"10174460",,"bleue",,"poussin",1,"rou","rou_233","non",2,"21/05/2025",0,0
"10174461",,"bleue",,"poussin",1,"rou","rou_221","non",1,"14/05/2025",0,0
"10174462",,"bleue",,"poussin",1,"rou","rou_221","non",1,"14/05/2025",0,0
"10174463",,"bleue",,"poussin",1,"rou","rou_221","non",1,"14/05/2025",0,0
"10174464",,"bleue",,"poussin",1,"rou","rou_221","non",1,"14/05/2025",0,0
"10174465",,"bleue",,"poussin",1,"rou","rou_221","non",1,"14/05/2025",0,0
"10174466",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174467",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174468",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174469",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174470",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174471",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174472",,"bleue",,"poussin",1,"rou","rou_217","non",1,"14/05/2025",0,0
"10174473",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174474",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174475",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174476",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174477",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174478",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174479",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174480",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174481",,"bleue",,"poussin",1,"rou","rou_213","non",1,"14/05/2025",0,0
"10174482",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174483",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174484",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174485",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174486",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174487",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174488",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174489",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174490",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174491",,"bleue",,"poussin",1,"rou","rou_161","non",1,"15/05/2025",0,0
"10174492",,"bleue",,"poussin",1,"rou","rou_73","non",1,"15/05/2025",0,0
"10174493",,"bleue",,"poussin",1,"rou","rou_73","non",1,"15/05/2025",0,0
"10174494",,"bleue",,"poussin",1,"rou","rou_73","non",1,"15/05/2025",0,0
"10174495",,"bleue",,"poussin",1,"rou","rou_73","non",1,"15/05/2025",0,0
"10174496",,"bleue",,"poussin",1,"rou","rou_62","non",1,"03/06/2025",0,0
"10174497",,"bleue",,"poussin",1,"rou","rou_62","non",1,"03/06/2025",0,0
"10174498",,"bleue",,"poussin",1,"rou","rou_62","non",1,"03/06/2025",0,0
"10174499",,"bleue",,"poussin",1,"rou","rou_62","non",1,"03/06/2025",0,0
"10174500",,"bleue",,"poussin",1,"rou","rou_62","non",1,"03/06/2025",0,0
"10174501",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174502",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174503",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174504",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174505",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174506",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174507",,"bleue",,"poussin",1,"rou","rou_359","non",1,"25/05/2025",0,0
"10174508",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174509",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174510",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174511",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174512",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174513",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174514",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174515",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174516",,"bleue",,"poussin",1,"rou","rou_370","non",1,"07/06/2025",0,0
"10174517",,"bleue",,"poussin",1,"rou","rou_322","non",1,"14/06/2025",0,0
"10174518",,"bleue",,"poussin",1,"rou","rou_322","non",1,"14/06/2025",0,0
"10174519",,"bleue",,"poussin",1,"rou","rou_322","non",1,"14/06/2025",0,0
"10174520",,"bleue",,"poussin",1,"rou","rou_322","non",1,"14/06/2025",0,0
"10174521",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174522",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174523",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174524",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174525",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174526",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174527",,"bleue",,"poussin",1,"rou","rou_360","non",1,"14/06/2025",0,0
"10174528",,"bleue",,"poussin",1,"rou","rou_327","non",1,"20/06/2025",0,0
"10174529",,"bleue",,"poussin",1,"rou","rou_327","non",1,"20/06/2025",0,0
"10174530",,"bleue",,"poussin",1,"rou","rou_327","non",1,"20/06/2025",0,0
"10174531",,"bleue",,"poussin",1,"rou","rou_327","non",1,"20/06/2025",0,0
"10174532",,"bleue",,"poussin",1,"rou","rou_327","non",1,"20/06/2025",0,0
"10174601",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174602",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174603",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174604",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174605",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174606",,"bleue",,"poussin",1,"rou","rou_175","non",1,"16/05/2025",0,0
"10174607",,"bleue",,"poussin",1,"rou","rou_57","non",1,"17/05/2025",0,0
"10174608",,"bleue",,"poussin",1,"rou","rou_57","non",1,"17/05/2025",0,0
"10174609",,"bleue",,"poussin",1,"rou","rou_57","non",1,"17/05/2025",0,0
"10174610",,"bleue",,"poussin",1,"rou","rou_57","non",1,"17/05/2025",0,0
"10174611",,"bleue",,"poussin",1,"rou","rou_57","non",2,"24/05/2025",0,0
"10174612",,"bleue",,"poussin",1,"rou","rou_57","non",1,"17/05/2025",0,0
"10174613",,"bleue",,"poussin",1,"rou","rou_57","non",1,"17/05/2025",0,0
"10174614",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174615",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174616",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174617",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174618",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174619",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174620",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174621",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174622",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174623",,"bleue",,"poussin",1,"rou","rou_9","non",1,"17/05/2025",0,0
"10174624",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174625",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174626",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174627",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174628",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174629",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174630",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174631",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174632",,"bleue",,"poussin",1,"rou","rou_323","non",1,"16/05/2025",0,0
"10174633",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174634",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174635",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174636",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174637",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174638",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174639",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174640",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174641",,"bleue",,"poussin",1,"rou","rou_319","non",1,"17/05/2025",0,0
"10174642",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174643",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174644",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174645",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174646",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174647",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174648",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174649",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10174650",,"bleue",,"poussin",1,"rou","rou_7","non",1,"19/05/2025",0,0
"10175001",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175002",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175003",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175004",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175005",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175006",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175007",,"bleue",,"poussin",1,"rou","rou_69","non",1,"15/05/2025",0,0
"10175008",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175009",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175010",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175011",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175012",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175013",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175014",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175015",,"bleue",,"poussin",1,"rou","rou_339","non",1,"16/05/2025",0,0
"10175016",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175017",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175018",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175019",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175020",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175021",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175022",,"bleue",,"poussin",1,"rou","rou_142","non",1,"16/05/2025",0,0
"10175023",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175024",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175025",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175026",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175027",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175028",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175029",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175030",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175031",,"bleue",,"poussin",1,"rou","rou_310","non",1,"16/05/2025",0,0
"10175032",,"bleue",,"poussin",1,"rou","rou_229","non",1,"17/05/2025",0,0
